t,x,y
1.212500000E1,3.890545358E2,-1.531398719E2
1.212916667E1,3.812578399E2,-1.531688782E2
1.213333333E1,3.743895383E2,-1.527282728E2
1.213750000E1,3.670562537E2,-1.528145010E2
1.214166667E1,3.603713592E2,-1.522134586E2
1.214583333E1,3.528759820E2,-1.520683902E2
1.215000000E1,3.464071573E2,-1.517025973E2
1.215416667E1,3.390948129E2,-1.514700532E2
1.215833333E1,3.330137026E2,-1.508751857E2
1.216250000E1,3.252195111E2,-1.504680064E2
1.216666667E1,3.194505367E2,-1.499447489E2
1.217083333E1,3.121993500E2,-1.493383837E2
1.217500000E1,3.067972622E2,-1.487334504E2
1.217916667E1,2.993645764E2,-1.484568552E2
1.218333333E1,2.927532012E2,-1.473619553E2
1.218750000E1,2.859513078E2,-1.471756094E2
1.219166667E1,2.797294689E2,-1.461470747E2
1.219583333E1,2.731374457E2,-1.458560626E2
1.220000000E1,2.672132615E2,-1.452207757E2
1.220416667E1,2.607781325E2,-1.447629304E2
1.220833333E1,2.547119622E2,-1.441785850E2
1.221250000E1,2.482656897E2,-1.438561017E2
1.221666667E1,2.424907245E2,-1.433847880E2
1.222083333E1,2.363554478E2,-1.430702831E2
1.222500000E1,2.307995092E2,-1.421780585E2
1.222916667E1,2.248748921E2,-1.419879549E2
1.223333333E1,2.193280940E2,-1.415646956E2
1.223750000E1,2.133378600E2,-1.413897975E2
1.224166667E1,2.082175936E2,-1.408820525E2
1.224583333E1,2.024638311E2,-1.409135626E2
1.225000000E1,1.971593324E2,-1.404162054E2
1.225416667E1,1.917199541E2,-1.401432539E2
1.225833333E1,1.866299726E2,-1.393992874E2
1.226250000E1,1.812749761E2,-1.392562704E2
1.226666667E1,1.764268212E2,-1.384854828E2
1.227083333E1,1.711303528E2,-1.383219094E2
1.227500000E1,1.664519980E2,-1.373709455E2
1.227916667E1,1.614343879E2,-1.372069306E2
1.228333333E1,1.568124309E2,-1.362955881E2
1.228750000E1,1.517631511E2,-1.360884466E2
1.229166667E1,1.472878684E2,-1.354091992E2
1.229583333E1,1.424565983E2,-1.351665135E2
1.230000000E1,1.381819009E2,-1.344403432E2
1.230416667E1,1.336627322E2,-1.340374142E2
1.230833333E1,1.295193174E2,-1.332156799E2
1.231250000E1,1.249703659E2,-1.330575706E2
1.231666667E1,1.212559103E2,-1.322016698E2
