Column1;Column2;Column3
;;
t;x;y
9.308333333E0;2.347954522E2;-3.702399630E2
9.316666667E0;2.226438547E2;-3.697475234E2
9.325000000E0;2.106090852E2;-3.689870277E2
9.333333333E0;1.982065796E2;-3.688379332E2
9.341666667E0;1.845837862E2;-3.690724931E2
9.350000000E0;1.723328475E2;-3.679298923E2
9.358333333E0;1.604521164E2;-3.671024376E2
9.366666667E0;1.485024243E2;-3.666423372E2
9.375000000E0;1.365075760E2;-3.654836845E2
9.383333333E0;1.245782751E2;-3.636237755E2
9.391666667E0;1.126632893E2;-3.625702116E2
9.400000000E0;1.007637474E2;-3.614142603E2
9.408333333E0;8.867966967E1;-3.593237646E2
9.416666667E0;7.719743151E1;-3.580137218E2
9.425000000E0;6.510378629E1;-3.568647450E2
9.433333333E0;5.313515942E1;-3.562073896E2
9.441666667E0;4.216406775E1;-3.552172118E2
9.450000000E0;3.082567948E1;-3.538438496E2
9.458333333E0;1.952082045E1;-3.531307908E2
9.466666667E0;8.588042234E0;-3.520991429E2
9.475000000E0;-2.392750655E0;-3.506221136E2
9.483333333E0;-1.348593529E1;-3.495019470E2
9.491666667E0;-2.459253462E1;-3.480996140E2
9.500000000E0;-3.578200805E1;-3.459964935E2
9.508333333E0;-4.623069383E1;-3.444078973E2
9.516666667E0;-5.672014101E1;-3.426793941E2
9.525000000E0;-6.740928892E1;-3.409816363E2
9.533333333E0;-7.749241170E1;-3.396868448E2
9.541666667E0;-8.765849621E1;-3.376679045E2
9.550000000E0;-9.735394478E1;-3.363657210E2
9.558333333E0;-1.071055441E2;-3.350762936E2
9.566666667E0;-1.167196584E2;-3.334792716E2
9.575000000E0;-1.259561343E2;-3.321628083E2
9.583333333E0;-1.352277442E2;-3.310079984E2
9.591666667E0;-1.437284950E2;-3.296535056E2
9.600000000E0;-1.525403011E2;-3.277768419E2
9.608333333E0;-1.609336399E2;-3.266189249E2
9.616666667E0;-1.690069550E2;-3.251350430E2
9.625000000E0;-1.773579306E2;-3.241976287E2
9.633333333E0;-1.853197564E2;-3.215662390E2
9.641666667E0;-1.935599582E2;-3.195366200E2
9.650000000E0;-2.013973088E2;-3.187611810E2
9.658333333E0;-2.090631365E2;-3.173751388E2
9.666666667E0;-2.161258630E2;-3.151811031E2
9.675000000E0;-2.231707577E2;-3.138912247E2
9.683333333E0;-2.293207822E2;-3.129053602E2
9.691666667E0;-2.354255161E2;-3.126293459E2
9.700000000E0;-2.412978543E2;-3.113299294E2
9.708333333E0;-2.472411098E2;-3.110334768E2
9.716666667E0;-2.529537787E2;-3.100987059E2
9.725000000E0;-2.575547772E2;-3.083973777E2
9.733333333E0;-2.628118694E2;-3.073689133E2
9.741666667E0;-2.674239931E2;-3.063256482E2
9.750000000E0;-2.729733723E2;-3.052487116E2
9.758333333E0;-2.771555913E2;-3.039377299E2
9.766666667E0;-2.813196077E2;-3.030225593E2
9.775000000E0;-2.852774671E2;-3.024416208E2
9.783333333E0;-2.890919978E2;-3.012635801E2
9.791666667E0;-2.929092920E2;-3.008603101E2
9.800000000E0;-2.955851860E2;-2.999934601E2
9.808333333E0;-2.985744092E2;-3.002702111E2
9.816666667E0;-3.009253439E2;-3.001066421E2
9.825000000E0;-3.032493760E2;-2.994438549E2
9.833333333E0;-3.046759307E2;-2.993588085E2
9.841666667E0;-3.064573312E2;-2.999883674E2
9.850000000E0;-3.078717458E2;-2.992450277E2
9.858333333E0;-3.090706069E2;-2.990625637E2
9.866666667E0;-3.099959777E2;-2.983274589E2
9.875000000E0;-3.110384390E2;-2.985691201E2
9.883333333E0;-3.116091027E2;-2.985235637E2
9.891666667E0;-3.115426475E2;-2.983057143E2
9.900000000E0;-3.117033457E2;-2.979908643E2
9.908333333E0;-3.119721632E2;-2.984740739E2
9.916666667E0;-3.119938055E2;-2.981576951E2
9.925000000E0;-3.116576225E2;-2.982423266E2
9.933333333E0;-3.101714901E2;-2.986870874E2
9.941666667E0;-3.091223123E2;-2.984021198E2
9.950000000E0;-3.070854706E2;-2.989736092E2
9.958333333E0;-3.051490351E2;-3.003479600E2
9.966666667E0;-3.031803158E2;-3.006172506E2
9.975000000E0;-3.002480730E2;-3.020992197E2
9.983333333E0;-2.973497281E2;-3.025407555E2
9.991666667E0;-2.943266087E2;-3.030997710E2
1.000000000E1;-2.912533033E2;-3.031031504E2
1.000833333E1;-2.883594235E2;-3.038635452E2
1.001666667E1;-2.842512165E2;-3.044818670E2
1.002500000E1;-2.803624277E2;-3.053295760E2
1.003333333E1;-2.762664221E2;-3.057105544E2
1.004166667E1;-2.720903305E2;-3.065908224E2
1.005000000E1;-2.676399118E2;-3.077005233E2
1.005833333E1;-2.621630501E2;-3.092501290E2
1.006666667E1;-2.564067597E2;-3.099538232E2
1.007500000E1;-2.518650644E2;-3.107261609E2
1.008333333E1;-2.451282552E2;-3.133402601E2
1.009166667E1;-2.390649385E2;-3.147247776E2
1.010000000E1;-2.331591285E2;-3.155602746E2
1.010833333E1;-2.262421706E2;-3.169602266E2
1.011666667E1;-2.198506684E2;-3.182616475E2
1.012500000E1;-2.133916209E2;-3.189901056E2
1.013333333E1;-2.061378987E2;-3.204399043E2
1.014166667E1;-1.991083411E2;-3.214578320E2
1.015000000E1;-1.920713318E2;-3.218995438E2
1.015833333E1;-1.842631497E2;-3.235492278E2
1.016666667E1;-1.763411007E2;-3.250059958E2
1.017500000E1;-1.683966688E2;-3.278294392E2
1.018333333E1;-1.602485966E2;-3.289736899E2
1.019166667E1;-1.521484302E2;-3.311218138E2
1.020000000E1;-1.426531838E2;-3.320034098E2
1.020833333E1;-1.338143653E2;-3.342593712E2
1.021666667E1;-1.240758741E2;-3.362755310E2
1.022500000E1;-1.144264416E2;-3.379200370E2
1.023333333E1;-1.053077410E2;-3.392347563E2
1.024166667E1;-9.517058841E1;-3.411205370E2
1.025000000E1;-8.537790484E1;-3.422941602E2
1.025833333E1;-7.557427077E1;-3.440398881E2
1.026666667E1;-6.525714341E1;-3.445442593E2
1.027500000E1;-5.475878005E1;-3.462711284E2
1.028333333E1;-4.464944675E1;-3.473640593E2
1.029166667E1;-3.377946042E1;-3.484124609E2
1.030000000E1;-2.317597240E1;-3.502529861E2
1.030833333E1;-1.226327980E1;-3.522429541E2
1.031666667E1;-8.212590110E-1;-3.539186893E2
1.032500000E1;1.057142453E1;-3.550539506E2
1.033333333E1;2.177790896E1;-3.564404077E2
1.034166667E1;3.313125944E1;-3.576930983E2
1.035000000E1;4.446801688E1;-3.584055635E2
1.035833333E1;5.589442678E1;-3.593652888E2
1.036666667E1;6.752595538E1;-3.609459232E2
1.037500000E1;7.921430117E1;-3.623119844E2
1.038333333E1;9.083717011E1;-3.631368782E2
1.039166667E1;1.026915230E2;-3.642069327E2
1.040000000E1;1.146683534E2;-3.651740926E2
1.040833333E1;1.265537397E2;-3.669306434E2
1.041666667E1;1.389566841E2;-3.674571947E2
1.042500000E1;1.506806100E2;-3.690644100E2
1.043333333E1;1.627594612E2;-3.698474164E2
1.044166667E1;1.748227933E2;-3.709781462E2
1.045000000E1;1.867819804E2;-3.718661574E2
1.045833333E1;1.987646570E2;-3.721930275E2
1.046666667E1;2.107875785E2;-3.733010192E2
1.047500000E1;2.228165890E2;-3.739866170E2
1.048333333E1;2.350199541E2;-3.726186395E2
1.049166667E1;2.477633178E2;-3.750637731E2
1.050000000E1;2.592598460E2;-3.759897232E2
1.050833333E1;2.714589492E2;-3.763018032E2
1.051666667E1;2.835627474E2;-3.768516734E2
1.052500000E1;2.956984122E2;-3.772396029E2
1.053333333E1;3.074563991E2;-3.779400945E2
1.054166667E1;3.197655617E2;-3.782132700E2
1.055000000E1;3.320280980E2;-3.791402620E2
1.055833333E1;3.437942593E2;-3.792830934E2
1.056666667E1;3.558098523E2;-3.801174169E2
1.057500000E1;3.678196062E2;-3.802385811E2
1.058333333E1;3.794766920E2;-3.803523167E2
1.059166667E1;3.907483600E2;-3.807078325E2
1.060000000E1;4.022927430E2;-3.803606299E2
1.060833333E1;4.136846545E2;-3.802270592E2
1.061666667E1;4.252277758E2;-3.802067538E2
1.062500000E1;4.356027997E2;-3.800656971E2
1.063333333E1;4.466980365E2;-3.801213750E2
1.064166667E1;4.575480122E2;-3.800944168E2
1.065000000E1;4.683423368E2;-3.800436741E2
1.065833333E1;4.787769761E2;-3.798471348E2
1.066666667E1;4.887373343E2;-3.801649692E2
1.067500000E1;4.988161450E2;-3.801559613E2
1.068333333E1;5.088269700E2;-3.800464400E2
1.069166667E1;5.183246527E2;-3.800417851E2
1.070000000E1;5.276162204E2;-3.800719275E2
1.070833333E1;5.375361218E2;-3.800318663E2
1.071666667E1;5.469739952E2;-3.798604893E2
1.072500000E1;5.564125604E2;-3.792876293E2
1.073333333E1;5.650081612E2;-3.791476386E2
1.074166667E1;5.746131220E2;-3.790543556E2
1.075000000E1;5.826271935E2;-3.784203603E2
1.075833333E1;5.905950306E2;-3.781142004E2
1.076666667E1;5.983227041E2;-3.779494558E2
1.077500000E1;6.058364750E2;-3.778227920E2
1.078333333E1;6.137245923E2;-3.772154379E2
1.079166667E1;6.207183429E2;-3.771786896E2
1.080000000E1;6.279456897E2;-3.771371073E2
1.080833333E1;6.345290525E2;-3.768342419E2
1.081666667E1;6.407270172E2;-3.770712163E2
1.082500000E1;6.468391695E2;-3.769573167E2
1.083333333E1;6.528761038E2;-3.766262155E2
1.084166667E1;6.587366525E2;-3.761850315E2
1.085000000E1;6.640406415E2;-3.758801021E2
1.085833333E1;6.691675455E2;-3.752237997E2
1.086666667E1;6.737616347E2;-3.751341864E2
1.087500000E1;6.780860119E2;-3.747758006E2
1.088333333E1;6.819801970E2;-3.743372761E2
1.089166667E1;6.857115605E2;-3.741708608E2
1.090000000E1;6.895276336E2;-3.739606805E2
1.090833333E1;6.928254331E2;-3.740094116E2
1.091666667E1;6.957869969E2;-3.740905769E2
1.092500000E1;6.981158282E2;-3.736605613E2
1.093333333E1;7.005181254E2;-3.736335065E2
1.094166667E1;7.024230344E2;-3.733420647E2
1.095000000E1;7.039545819E2;-3.733111138E2
1.095833333E1;7.050095581E2;-3.732231098E2
1.096666667E1;7.057881910E2;-3.731159856E2
1.097500000E1;7.063769289E2;-3.730223976E2
1.098333333E1;7.067736345E2;-3.726836005E2
1.099166667E1;7.067038608E2;-3.723220545E2
1.100000000E1;7.065206593E2;-3.721783522E2
1.100833333E1;7.054372907E2;-3.722834871E2
1.101666667E1;7.045961364E2;-3.722274075E2
1.102500000E1;7.030790251E2;-3.721204500E2
1.103333333E1;7.013214267E2;-3.724051591E2
1.104166667E1;6.998305044E2;-3.724115781E2
1.105000000E1;6.976593834E2;-3.728725810E2
1.105833333E1;6.951029050E2;-3.729330052E2
1.106666667E1;6.923139826E2;-3.733334617E2
1.107500000E1;6.889540369E2;-3.733762570E2
1.108333333E1;6.856696073E2;-3.738748749E2
1.109166667E1;6.818265619E2;-3.736096059E2
1.110000000E1;6.772545105E2;-3.732369081E2
1.110833333E1;6.727796825E2;-3.734439376E2
1.111666667E1;6.682912651E2;-3.733791705E2
1.112500000E1;6.630631253E2;-3.732778922E2
1.113333333E1;6.578651298E2;-3.735943590E2
1.114166667E1;6.525090474E2;-3.737065552E2
1.115000000E1;6.465869380E2;-3.738946013E2
1.115833333E1;6.406795464E2;-3.740876230E2
1.116666667E1;6.335786793E2;-3.744459265E2
1.117500000E1;6.268230891E2;-3.743971490E2
1.118333333E1;6.196323449E2;-3.744273724E2
1.119166667E1;6.120492965E2;-3.743562278E2
1.120000000E1;6.040208819E2;-3.744215449E2
1.120833333E1;5.958236855E2;-3.745712214E2
1.121666667E1;5.880204142E2;-3.748949183E2
1.122500000E1;5.795664377E2;-3.752026930E2
1.123333333E1;5.712697690E2;-3.752867749E2
1.124166667E1;5.620944697E2;-3.751526144E2
1.125000000E1;5.529778915E2;-3.751077288E2
1.125833333E1;5.435387660E2;-3.750651273E2
1.126666667E1;5.341469692E2;-3.751906410E2
1.127500000E1;5.248014821E2;-3.752446692E2
1.128333333E1;5.148765438E2;-3.753232685E2
1.129166667E1;5.056983884E2;-3.759804893E2
1.130000000E1;4.954586613E2;-3.760314634E2
1.130833333E1;4.850968553E2;-3.760740566E2
1.131666667E1;4.745972225E2;-3.761114751E2
1.132500000E1;4.642858144E2;-3.761089083E2
1.133333333E1;4.530571709E2;-3.761023035E2
1.134166667E1;4.426931742E2;-3.760242823E2
1.135000000E1;4.314865688E2;-3.756845499E2
1.135833333E1;4.206633225E2;-3.751576514E2
1.136666667E1;4.091133713E2;-3.750737523E2
1.137500000E1;3.976764404E2;-3.748992645E2
1.138333333E1;3.866755830E2;-3.743185610E2
1.139166667E1;3.742350490E2;-3.742606997E2
1.140000000E1;3.628982324E2;-3.739249582E2
1.140833333E1;3.515521081E2;-3.734268753E2
1.141666667E1;3.396129404E2;-3.731560287E2
1.142500000E1;3.273646669E2;-3.728398748E2
1.143333333E1;3.155030660E2;-3.720945397E2
1.144166667E1;3.027278945E2;-3.719218544E2
1.145000000E1;2.908942033E2;-3.713543143E2
1.145833333E1;2.784853428E2;-3.709166492E2
1.146666667E1;2.666258913E2;-3.700828628E2
1.147500000E1;2.546383152E2;-3.692947702E2
1.148333333E1;2.423173261E2;-3.683095907E2
1.149166667E1;2.298587570E2;-3.678388851E2
1.150000000E1;2.171421241E2;-3.671142205E2
1.150833333E1;2.051805983E2;-3.663654620E2
1.151666667E1;1.930254327E2;-3.653177923E2
1.152500000E1;1.802280068E2;-3.649585678E2
1.153333333E1;1.677032105E2;-3.640155623E2
1.154166667E1;1.555157252E2;-3.631945002E2
1.155000000E1;1.436121427E2;-3.621595295E2
1.155833333E1;1.318747648E2;-3.612537849E2
1.156666667E1;1.197123460E2;-3.601694547E2
1.157500000E1;1.079963821E2;-3.595082771E2
1.158333333E1;9.581462836E1;-3.581530246E2
1.159166667E1;8.350932614E1;-3.564812618E2
1.160000000E1;7.159768055E1;-3.552547951E2
1.160833333E1;5.979627040E1;-3.539307444E2
1.161666667E1;4.775615035E1;-3.522333970E2
1.162500000E1;3.575039024E1;-3.506031544E2
1.163333333E1;2.459108304E1;-3.494372581E2
1.164166667E1;1.290446700E1;-3.480083774E2
1.165000000E1;1.523177231E0;-3.462577281E2
1.165833333E1;-9.857215402E0;-3.447460129E2
1.166666667E1;-2.114684406E1;-3.428782255E2
1.167500000E1;-3.241123885E1;-3.416261966E2
1.168333333E1;-4.318980280E1;-3.398667157E2
1.169166667E1;-5.377001495E1;-3.391594114E2
1.170000000E1;-6.419423890E1;-3.373434328E2
1.170833333E1;-7.447690790E1;-3.357420611E2
1.171666667E1;-8.464250829E1;-3.347015630E2
1.172500000E1;-9.494132068E1;-3.328613048E2
1.173333333E1;-1.045017727E2;-3.312009764E2
1.174166667E1;-1.141042874E2;-3.295492585E2
1.175000000E1;-1.234595206E2;-3.281701838E2
1.175833333E1;-1.321960331E2;-3.269849654E2
1.176666667E1;-1.411286999E2;-3.255471696E2
1.177500000E1;-1.499549885E2;-3.247425215E2
1.178333333E1;-1.582619711E2;-3.228551523E2
1.179166667E1;-1.666280423E2;-3.216028785E2
1.180000000E1;-1.754166058E2;-3.197433456E2
1.180833333E1;-1.834726895E2;-3.179363421E2
1.181666667E1;-1.914206222E2;-3.168387019E2
1.182500000E1;-1.993515977E2;-3.153099962E2
1.183333333E1;-2.071428223E2;-3.141712580E2
1.184166667E1;-2.145621757E2;-3.129713932E2
1.185000000E1;-2.213904596E2;-3.113648859E2
1.185833333E1;-2.277693325E2;-3.095026120E2
1.186666667E1;-2.350765922E2;-3.085050301E2
1.187500000E1;-2.413428289E2;-3.074371201E2
1.188333333E1;-2.473670210E2;-3.059198265E2
1.189166667E1;-2.536724327E2;-3.062858403E2
1.190000000E1;-2.594610070E2;-3.042716328E2
1.190833333E1;-2.653506069E2;-3.027334176E2
1.191666667E1;-2.697623910E2;-3.021671285E2
1.192500000E1;-2.750341472E2;-3.006218438E2
1.193333333E1;-2.793298345E2;-3.004882978E2
1.194166667E1;-2.841743867E2;-2.994189268E2
1.195000000E1;-2.882775547E2;-2.987854900E2
1.195833333E1;-2.921433082E2;-2.974574628E2
1.196666667E1;-2.958098216E2;-2.970289143E2
1.197500000E1;-2.990716266E2;-2.962559787E2
1.198333333E1;-3.017899053E2;-2.961981140E2
1.199166667E1;-3.042995386E2;-2.954219551E2
1.200000000E1;-3.070361050E2;-2.953233633E2
1.200833333E1;-3.093347539E2;-2.953241016E2
1.201666667E1;-3.111141817E2;-2.944820619E2
1.202500000E1;-3.122172027E2;-2.946166549E2
1.203333333E1;-3.128379249E2;-2.940679074E2
1.204166667E1;-3.099740256E2;-2.933496021E2
1.205000000E1;-3.052233287E2;-2.925447057E2
1.205833333E1;-3.127454224E2;-2.923226880E2
1.206666667E1;-2.915697457E2;-2.928164415E2
1.207500000E1;-3.141149339E2;-2.972201167E2
1.208333333E1;-2.962535230E2;-2.965722071E2
1.209166667E1;-3.090271986E2;-2.742312610E2
1.210000000E1;-3.082331399E2;-2.744194951E2
1.210833333E1;-3.073302573E2;-2.745984077E2
1.211666667E1;-3.054295585E2;-2.758634589E2
1.212500000E1;-3.038274075E2;-2.761292722E2
1.213333333E1;-3.023136016E2;-2.760594638E2
1.214166667E1;-3.002033670E2;-2.758935217E2
1.215000000E1;-2.973414766E2;-2.765621220E2
1.215833333E1;-2.944284417E2;-2.762299743E2
1.216666667E1;-2.920222786E2;-2.782736667E2
1.217500000E1;-2.883777856E2;-2.783283762E2
1.218333333E1;-2.853876838E2;-2.783769079E2
1.219166667E1;-2.812139267E2;-2.796257550E2
1.220000000E1;-2.777729652E2;-2.807912365E2
1.220833333E1;-2.724981406E2;-2.802769588E2
1.221666667E1;-2.682838547E2;-2.819875926E2
1.222500000E1;-2.626743542E2;-2.824950902E2
1.223333333E1;-2.580328883E2;-2.841692220E2
1.224166667E1;-2.523046344E2;-2.843544086E2
1.225000000E1;-2.464769135E2;-2.864075908E2
1.225833333E1;-2.402696594E2;-2.879849746E2
1.226666667E1;-2.342634587E2;-2.886067424E2
1.227500000E1;-2.280414327E2;-2.899410432E2
1.228333333E1;-2.219819707E2;-2.903465438E2
1.229166667E1;-2.144096540E2;-2.923078931E2
1.230000000E1;-2.081488617E2;-2.926775617E2
1.230833333E1;-2.009248172E2;-2.940872678E2
1.231666667E1;-1.937603811E2;-2.947208191E2
1.232500000E1;-1.863241449E2;-2.962839042E2
1.233333333E1;-1.790851705E2;-2.985223739E2
1.234166667E1;-1.708685799E2;-2.998778872E2
1.235000000E1;-1.625169722E2;-3.021852804E2
1.235833333E1;-1.543724561E2;-3.041725028E2
1.236666667E1;-1.456153446E2;-3.061419437E2
1.237500000E1;-1.363357949E2;-3.085107305E2
1.238333333E1;-1.271080024E2;-3.100826335E2
1.239166667E1;-1.178880325E2;-3.119551151E2
1.240000000E1;-1.084123084E2;-3.139163902E2
1.240833333E1;-9.860994081E1;-3.154257600E2
1.241666667E1;-8.899395264E1;-3.165177171E2
1.242500000E1;-7.915171177E1;-3.173968519E2
1.243333333E1;-6.930100815E1;-3.188827447E2
1.244166667E1;-5.936536212E1;-3.203804776E2
1.245000000E1;-4.915945978E1;-3.211228617E2
1.245833333E1;-3.923190965E1;-3.225580607E2
1.246666667E1;-2.909048727E1;-3.235902378E2
1.247500000E1;-1.810167177E1;-3.253643781E2
1.248333333E1;-7.277156999E0;-3.265178726E2
1.249166667E1;3.498016496E0;-3.282242879E2
1.250000000E1;1.456265607E1;-3.294495361E2
1.250833333E1;2.558218930E1;-3.313496299E2
1.251666667E1;3.735023363E1;-3.332137222E2
1.252500000E1;4.878331716E1;-3.342490131E2
1.253333333E1;6.017628228E1;-3.355283644E2
1.254166667E1;7.164578304E1;-3.373314821E2
1.255000000E1;8.349338041E1;-3.384520975E2
1.255833333E1;9.554763918E1;-3.396947542E2
1.256666667E1;1.070059044E2;-3.406214829E2
1.257500000E1;1.188051334E2;-3.415660243E2
1.258333333E1;1.305710736E2;-3.424035457E2
1.259166667E1;1.425571045E2;-3.431465582E2
1.260000000E1;1.543586612E2;-3.442978504E2
1.260833333E1;1.662973016E2;-3.456314921E2
1.261666667E1;1.779391199E2;-3.454832320E2
1.262500000E1;1.902747909E2;-3.465194186E2
1.263333333E1;2.005729680E2;-3.620875066E2
1.264166667E1;2.128192109E2;-3.622995174E2
1.265000000E1;2.246007904E2;-3.635402786E2
1.265833333E1;2.387643427E2;-3.626634217E2
1.266666667E1;2.495613993E2;-3.643300807E2
1.267500000E1;2.608877963E2;-3.653246174E2
1.268333333E1;2.729467138E2;-3.657661559E2
1.269166667E1;2.849511817E2;-3.663320068E2
1.270000000E1;2.966524157E2;-3.667945956E2
1.270833333E1;3.076503534E2;-3.674065408E2
1.271666667E1;3.196034995E2;-3.678997494E2
1.272500000E1;3.310605215E2;-3.681684735E2
1.273333333E1;3.308962734E2;-3.682169692E2
1.274166667E1;3.426750970E2;-3.671898278E2
1.275000000E1;3.543540107E2;-3.680251673E2
1.275833333E1;3.656749787E2;-3.684374782E2
1.276666667E1;3.770309800E2;-3.686935736E2
1.277500000E1;3.886593626E2;-3.689991808E2
1.278333333E1;3.995012372E2;-3.689341431E2
1.279166667E1;4.108106620E2;-3.693991025E2
1.280000000E1;4.223938383E2;-3.695072005E2
1.280833333E1;4.328039495E2;-3.701856888E2
1.281666667E1;4.445654638E2;-3.704983574E2
1.282500000E1;4.548039080E2;-3.710393753E2
1.283333333E1;4.657410229E2;-3.713082806E2
1.284166667E1;4.763644794E2;-3.709820604E2
1.285000000E1;4.868037109E2;-3.722526921E2
1.285833333E1;4.969063295E2;-3.723660958E2
1.286666667E1;5.068251957E2;-3.721325348E2
1.287500000E1;5.167596583E2;-3.723647477E2
1.288333333E1;5.265630195E2;-3.704882550E2
1.289166667E1;5.348676287E2;-3.703979529E2
1.290000000E1;5.445936266E2;-3.690122298E2
1.290833333E1;5.544803287E2;-3.692839364E2
1.291666667E1;5.629380773E2;-3.701560128E2
1.292500000E1;5.723266013E2;-3.689380243E2
1.293333333E1;5.806246854E2;-3.691045389E2
1.294166667E1;5.878698921E2;-3.682916401E2
1.295000000E1;5.959494308E2;-3.668733088E2
1.295833333E1;6.038158983E2;-3.668021179E2
1.296666667E1;6.115844347E2;-3.667940672E2
1.297500000E1;6.181806685E2;-3.674605606E2
1.298333333E1;6.257299503E2;-3.666754746E2
1.299166667E1;6.325855587E2;-3.664801802E2
1.300000000E1;6.395281415E2;-3.660257787E2
1.300833333E1;6.457615521E2;-3.664203896E2
1.301666667E1;6.516703587E2;-3.665933976E2
1.302500000E1;6.576275847E2;-3.662191736E2
1.303333333E1;6.633948482E2;-3.659463577E2
1.304166667E1;6.678873806E2;-3.661006144E2
1.305000000E1;6.728845749E2;-3.657469589E2
1.305833333E1;6.775420194E2;-3.642850953E2
1.306666667E1;6.816874738E2;-3.651507682E2
1.307500000E1;6.857065762E2;-3.642314569E2
1.308333333E1;6.889319892E2;-3.640667183E2
1.309166667E1;6.923844190E2;-3.633121805E2
1.310000000E1;6.950736843E2;-3.635702836E2
1.310833333E1;6.973763203E2;-3.630647445E2
1.311666667E1;6.997044718E2;-3.630787933E2
1.312500000E1;7.017601758E2;-3.635947133E2
1.313333333E1;7.033244416E2;-3.631597505E2
1.314166667E1;7.041915225E2;-3.635664929E2
1.315000000E1;7.055501808E2;-3.632286991E2
1.315833333E1;7.058265705E2;-3.635337603E2
1.316666667E1;7.060669550E2;-3.635893759E2
1.317500000E1;7.058817328E2;-3.633248858E2
1.318333333E1;7.057586065E2;-3.632201095E2
1.319166667E1;7.052666492E2;-3.632190865E2
1.320000000E1;7.044337644E2;-3.623320787E2
1.320833333E1;7.029703564E2;-3.622593835E2
1.321666667E1;7.015940840E2;-3.624449869E2
1.322500000E1;6.996941763E2;-3.624422453E2
1.323333333E1;6.972055600E2;-3.625614704E2
1.324166667E1;6.947338500E2;-3.622878980E2
1.325000000E1;6.915661299E2;-3.629025458E2
1.325833333E1;6.886241118E2;-3.637091987E2
1.326666667E1;6.851671940E2;-3.641389596E2
1.327500000E1;6.811796420E2;-3.638819978E2
1.328333333E1;6.775668249E2;-3.646412622E2
1.329166667E1;6.726259489E2;-3.651457127E2
1.330000000E1;6.683534880E2;-3.641814412E2
1.330833333E1;6.630853891E2;-3.642658564E2
1.331666667E1;6.582384204E2;-3.653506844E2
1.332500000E1;6.526359482E2;-3.642039266E2
1.333333333E1;6.467032956E2;-3.647751787E2
1.334166667E1;6.406385911E2;-3.643507885E2
1.335000000E1;6.340012466E2;-3.649306382E2
1.335833333E1;6.268694386E2;-3.652737866E2
1.336666667E1;6.200874039E2;-3.653892252E2
1.337500000E1;6.126274817E2;-3.656304415E2
1.338333333E1;6.052475515E2;-3.655486743E2
1.339166667E1;5.970522428E2;-3.658758363E2
1.340000000E1;5.889245498E2;-3.655908344E2
1.340833333E1;5.810165463E2;-3.654704906E2
1.341666667E1;5.721644668E2;-3.661341505E2
1.342500000E1;5.637412538E2;-3.654562234E2
1.343333333E1;5.545868917E2;-3.654293976E2
1.344166667E1;5.452619877E2;-3.653802729E2
1.345000000E1;5.358835616E2;-3.653889430E2
1.345833333E1;5.264716772E2;-3.649215823E2
1.346666667E1;5.163122596E2;-3.649308745E2
1.347500000E1;5.066899783E2;-3.658486743E2
1.348333333E1;4.972999240E2;-3.662524911E2
1.349166667E1;4.869703660E2;-3.657618335E2
1.350000000E1;4.765780696E2;-3.661376432E2
1.350833333E1;4.665858444E2;-3.661617744E2
1.351666667E1;4.560759985E2;-3.662215245E2
1.352500000E1;4.452782823E2;-3.654430440E2
1.353333333E1;4.346145246E2;-3.652169125E2
1.354166667E1;4.236627661E2;-3.652763486E2
1.355000000E1;4.125391787E2;-3.651110302E2
1.355833333E1;4.007294711E2;-3.650835983E2
1.356666667E1;3.900151124E2;-3.646891324E2
1.357500000E1;3.783589856E2;-3.649726969E2
1.358333333E1;3.668211892E2;-3.648506536E2
1.359166667E1;3.556235721E2;-3.643068335E2
1.360000000E1;3.438049657E2;-3.641167646E2
1.360833333E1;3.319394302E2;-3.640977620E2
1.361666667E1;3.205674881E2;-3.636787646E2
1.362500000E1;3.086538185E2;-3.630388235E2
1.363333333E1;2.965971780E2;-3.626061253E2
1.364166667E1;2.855763912E2;-3.622972836E2
1.365000000E1;2.736564345E2;-3.615322096E2
1.365833333E1;2.621197864E2;-3.605666049E2
1.366666667E1;2.497918969E2;-3.596030101E2
1.367500000E1;2.377322345E2;-3.582984085E2
1.368333333E1;2.234255611E2;-3.581594707E2
1.369166667E1;2.130559375E2;-3.569496513E2
1.370000000E1;2.008033653E2;-3.571389438E2
1.370833333E1;1.884728895E2;-3.553394452E2
1.371666667E1;1.766172155E2;-3.544655221E2
1.372500000E1;1.646873140E2;-3.535921517E2
1.373333333E1;1.531822671E2;-3.528767854E2
1.374166667E1;1.410270335E2;-3.515699853E2
1.375000000E1;1.291294507E2;-3.503662612E2
1.375833333E1;1.170299909E2;-3.490634744E2
1.376666667E1;1.055314410E2;-3.482767572E2
1.377500000E1;9.443081789E1;-3.473160730E2
1.378333333E1;8.271539947E1;-3.452876349E2
1.379166667E1;7.124412735E1;-3.441322456E2
1.380000000E1;5.909008903E1;-3.425275790E2
1.380833333E1;4.786741491E1;-3.411931657E2
1.381666667E1;3.680349436E1;-3.402514094E2
1.382500000E1;2.632657679E1;-3.390529850E2
1.383333333E1;1.500204246E1;-3.381734506E2
1.384166667E1;4.086494385E0;-3.367898579E2
1.385000000E1;-6.496313077E0;-3.353456687E2
1.385833333E1;-1.781365396E1;-3.339615671E2
1.386666667E1;-2.778832252E1;-3.328386798E2
1.387500000E1;-3.877861899E1;-3.313836700E2
1.388333333E1;-4.972129343E1;-3.302464949E2
