t,x,y
2.683333333E0,7.513270976E2,9.560903437E1
2.691666667E0,7.382610762E2,9.476227310E1
2.700000000E0,7.258723688E2,9.499680242E1
2.708333333E0,7.134150073E2,9.516208638E1
2.716666667E0,7.012143959E2,9.547374705E1
2.725000000E0,6.885358220E2,9.481416346E1
2.733333333E0,6.764621412E2,9.403780797E1
2.741666667E0,6.641555017E2,9.404835213E1
2.750000000E0,6.521880933E2,9.423763680E1
2.758333333E0,6.398659597E2,9.255943417E1
2.766666667E0,6.277412443E2,9.232722101E1
2.775000000E0,6.153321065E2,9.315037992E1
2.783333333E0,6.018218150E2,9.297626365E1
2.791666667E0,5.896925195E2,9.305341636E1
2.800000000E0,5.772103637E2,9.362398604E1
2.808333333E0,5.648828595E2,9.514357911E1
2.816666667E0,5.516522552E2,9.400660072E1
2.825000000E0,5.389154450E2,9.505744335E1
2.833333333E0,5.262045837E2,9.562042567E1
2.841666667E0,5.135023712E2,9.624947167E1
2.850000000E0,5.012199446E2,9.738552101E1
2.858333333E0,4.891141905E2,9.781146374E1
2.866666667E0,4.768022445E2,9.930511806E1
2.875000000E0,4.649978759E2,9.893659044E1
2.883333333E0,4.531504831E2,1.000079430E2
2.891666667E0,4.413460606E2,1.005290673E2
2.900000000E0,4.302009945E2,1.011425699E2
2.908333333E0,4.189427142E2,1.018436080E2
2.916666667E0,4.068877639E2,1.021361624E2
2.925000000E0,3.956935348E2,1.036092467E2
2.933333333E0,3.845363686E2,1.044760152E2
2.941666667E0,3.727463909E2,1.054889843E2
2.950000000E0,3.615214705E2,1.068045738E2
2.958333333E0,3.502166644E2,1.080786665E2
2.966666667E0,3.385953601E2,1.095648904E2
2.975000000E0,3.273511294E2,1.104177852E2
2.983333333E0,3.163693787E2,1.114206563E2
2.991666667E0,3.061366695E2,1.126477149E2
3.000000000E0,2.958777778E2,1.142667480E2
3.008333333E0,2.858805162E2,1.152957837E2
3.016666667E0,2.762631683E2,1.156001784E2
3.025000000E0,2.675483339E2,1.169925566E2
3.033333333E0,2.582140380E2,1.180156675E2
3.041666667E0,2.488958650E2,1.195346991E2
3.050000000E0,2.399536024E2,1.211537206E2
3.058333333E0,2.310896282E2,1.225107420E2
3.066666667E0,2.218547125E2,1.231817084E2
3.075000000E0,2.136136671E2,1.249941065E2
3.083333333E0,2.055296425E2,1.259724820E2
3.091666667E0,1.971150784E2,1.268116839E2
3.100000000E0,1.889921730E2,1.283501187E2
3.108333333E0,1.810394749E2,1.293034303E2
3.116666667E0,1.738034524E2,1.302694946E2
3.125000000E0,1.669501140E2,1.307589926E2
3.133333333E0,1.606206686E2,1.316906965E2
3.141666667E0,1.528442519E2,1.330434856E2
3.150000000E0,1.462557521E2,1.335254171E2
3.158333333E0,1.405043414E2,1.345014432E2
3.166666667E0,1.344648761E2,1.349967863E2
3.175000000E0,1.286934026E2,1.362988222E2
3.183333333E0,1.234618531E2,1.371040429E2
3.191666667E0,1.185896368E2,1.374353797E2
3.200000000E0,1.143097134E2,1.382802285E2
3.208333333E0,1.093989254E2,1.389874568E2
3.216666667E0,1.048583599E2,1.398625416E2
