mass_A
t,x,y
2.025000000E0,9.935146732E2,3.525368022E2
2.033333333E0,1.001509549E3,3.533707009E2
2.041666667E0,1.009496430E3,3.543071942E2
2.050000000E0,1.017582781E3,3.563594790E2
2.058333333E0,1.025608810E3,3.560721522E2
2.066666667E0,1.033496301E3,3.562245566E2
2.075000000E0,1.041514196E3,3.557119729E2
2.083333333E0,1.047503121E3,3.573706985E2
2.091666667E0,1.053637987E3,3.581048993E2
2.100000000E0,1.059683045E3,3.585463183E2
2.108333333E0,1.065467955E3,3.580689842E2
2.116666667E0,1.071734235E3,3.586259001E2
2.125000000E0,1.077409064E3,3.572382556E2
2.133333333E0,1.082635100E3,3.574663904E2
2.141666667E0,1.087579742E3,3.576556616E2
2.150000000E0,1.092627677E3,3.573868794E2
2.158333333E0,1.097588983E3,3.573532382E2
2.166666667E0,1.102484735E3,3.580449493E2
2.175000000E0,1.106719903E3,3.584469541E2
2.183333333E0,1.110437035E3,3.590003450E2
2.191666667E0,1.114414455E3,3.591935256E2
2.200000000E0,1.117505703E3,3.599323484E2
2.208333333E0,1.119721865E3,3.603672347E2
2.216666667E0,1.121383930E3,3.610989796E2
2.225000000E0,1.121527612E3,3.631955991E2
2.233333333E0,1.121680467E3,3.639178507E2
2.241666667E0,1.121843870E3,3.646169409E2
2.250000000E0,1.121667568E3,3.641808275E2
2.258333333E0,1.121578277E3,3.643550260E2
2.266666667E0,1.121548217E3,3.640930304E2
2.275000000E0,1.121481239E3,3.638843139E2
2.283333333E0,1.121353298E3,3.632150005E2
2.291666667E0,1.120559483E3,3.630807513E2
2.300000000E0,1.119646524E3,3.631774918E2
2.308333333E0,1.118509196E3,3.628964241E2
2.316666667E0,1.116190861E3,3.639954907E2
2.325000000E0,1.113906534E3,3.649750342E2
2.333333333E0,1.110837607E3,3.655470463E2
2.341666667E0,1.107777518E3,3.655811427E2
2.350000000E0,1.104547537E3,3.653586833E2
2.358333333E0,1.100414835E3,3.651798806E2
2.366666667E0,1.096253684E3,3.645136839E2
2.375000000E0,1.091503849E3,3.646691129E2
2.383333333E0,1.086882012E3,3.647666267E2
2.391666667E0,1.081730371E3,3.644871969E2
2.400000000E0,1.076480281E3,3.634684878E2
2.408333333E0,1.070573635E3,3.633000622E2
2.416666667E0,1.064456162E3,3.633177751E2
2.425000000E0,1.058140827E3,3.627103510E2
2.433333333E0,1.051433953E3,3.631825706E2
2.441666667E0,1.044603739E3,3.632944732E2
2.450000000E0,1.037781018E3,3.641604045E2
2.458333333E0,1.030746917E3,3.635204335E2
2.466666667E0,1.023560290E3,3.637501334E2
2.475000000E0,1.015945414E3,3.636796286E2
2.483333333E0,1.007757512E3,3.637137793E2
2.491666667E0,9.996670342E2,3.636994072E2
2.500000000E0,9.911150346E2,3.630844780E2
2.508333333E0,9.822100935E2,3.626178968E2
2.516666667E0,9.734460336E2,3.624817088E2
2.525000000E0,9.636118526E2,3.617773016E2
2.533333333E0,9.537959426E2,3.607121603E2
2.541666667E0,9.434602614E2,3.611777203E2
2.550000000E0,9.334811904E2,3.609877577E2
2.558333333E0,9.231470796E2,3.601471948E2
2.566666667E0,9.127374422E2,3.606890542E2
2.575000000E0,9.018685159E2,3.613830486E2
2.583333333E0,8.917621484E2,3.615825549E2
2.591666667E0,8.814408497E2,3.613167701E2
2.600000000E0,8.705568980E2,3.606608786E2
2.608333333E0,8.597877674E2,3.608702550E2
2.616666667E0,8.484845933E2,3.611641683E2
2.625000000E0,8.377528090E2,3.606945492E2
2.633333333E0,8.257985964E2,3.607327356E2
2.641666667E0,8.136883803E2,3.613348153E2
2.650000000E0,8.017262951E2,3.613978675E2
2.658333333E0,7.897557241E2,3.622529487E2
2.666666667E0,7.776262067E2,3.622767673E2
2.675000000E0,7.654399583E2,3.633825393E2
2.683333333E0,7.534278834E2,3.638103558E2
2.691666667E0,7.403358369E2,3.636199883E2
2.700000000E0,7.279744843E2,3.644755798E2
2.708333333E0,7.155410911E2,3.652654564E2
2.716666667E0,7.033714662E2,3.661886482E2
2.725000000E0,6.906757676E2,3.661657904E2
2.733333333E0,6.785783440E2,3.659959691E2
2.741666667E0,6.662877220E2,3.666237412E2
2.750000000E0,6.543448689E2,3.674130146E2
2.758333333E0,6.419540730E2,3.663549424E2
2.766666667E0,6.298329706E2,3.667311383E2
2.775000000E0,6.174807361E2,3.681756432E2
2.783333333E0,6.039787153E2,3.686793566E2
2.791666667E0,5.918685549E2,3.693647587E2
2.800000000E0,5.794307256E2,3.705606546E2
2.808333333E0,5.671949517E2,3.726966228E2
2.816666667E0,5.539239737E2,3.722246581E2
2.825000000E0,5.412558987E2,3.739129947E2
2.833333333E0,5.285892712E2,3.751127835E2
2.841666667E0,5.159345951E2,3.763781190E2
2.850000000E0,5.037246054E2,3.781287653E2
2.858333333E0,4.916554504E2,3.791613378E2
2.866666667E0,4.794339141E2,3.812706196E2
2.875000000E0,4.676259185E2,3.814946055E2
2.883333333E0,4.558471702E2,3.831588173E2
2.891666667E0,4.440837413E2,3.842713382E2
2.900000000E0,4.329834723E2,3.854430509E2
2.908333333E0,4.217745219E2,3.867078674E2
2.916666667E0,4.097494166E2,3.876046713E2
2.925000000E0,3.986431588E2,3.896373497E2
2.933333333E0,3.875435075E2,3.910626165E2
2.941666667E0,3.758191738E2,3.926656387E2
2.950000000E0,3.646743642E2,3.945425599E2
2.958333333E0,3.534476882E2,3.963820431E2
2.966666667E0,3.419155518E2,3.984492647E2
2.975000000E0,3.307282497E2,3.998650420E2
2.983333333E0,3.198106193E2,4.014174422E2
2.991666667E0,3.096523319E2,4.031561793E2
3.000000000E0,2.994875545E2,4.052877109E2
3.008333333E0,2.895544864E2,4.068168656E2
3.016666667E0,2.799645095E2,4.076032366E2
3.025000000E0,2.713304782E2,4.094309561E2
3.033333333E0,2.620592444E2,4.109209423E2
3.041666667E0,2.528289861E2,4.129054163E2
3.050000000E0,2.439791802E2,4.149709006E2
3.058333333E0,2.351944234E2,4.167707879E2
3.066666667E0,2.260047828E2,4.179040884E2
3.075000000E0,2.178650103E2,4.201275362E2
3.083333333E0,2.098402305E2,4.215101357E2
3.091666667E0,2.014783469E2,4.227703151E2
3.100000000E0,1.934428252E2,4.247142191E2
3.108333333E0,1.855479494E2,4.260651995E2
3.116666667E0,1.783694870E2,4.273929717E2
3.125000000E0,1.715493248E2,4.282255838E2
3.133333333E0,1.652745752E2,4.294735692E2
3.141666667E0,1.575757948E2,4.312146830E2
3.150000000E0,1.510197584E2,4.320264551E2
3.158333333E0,1.453245390E2,4.332897157E2
3.166666667E0,1.393175187E2,4.340873455E2
3.175000000E0,1.336186127E2,4.356772119E2
3.183333333E0,1.284340334E2,4.367438081E2
3.191666667E0,1.235845673E2,4.373190946E2
3.200000000E0,1.193524040E2,4.383775403E2
3.208333333E0,1.144832677E2,4.393301798E2
3.216666667E0,1.099923067E2,4.404318959E2
3.225000000E0,1.057197095E2,4.415228503E2
3.233333333E0,1.018133535E2,4.422616456E2
3.241666667E0,9.828234367E1,4.431256552E2
3.250000000E0,9.477409729E1,4.442041583E2
3.258333333E0,9.144077487E1,4.449793055E2
3.266666667E0,8.796513407E1,4.452735293E2
3.275000000E0,8.539674764E1,4.455436048E2
3.283333333E0,8.281854587E1,4.461382819E2
3.291666667E0,8.072422793E1,4.465186260E2
3.300000000E0,7.917202287E1,4.468119554E2
3.308333333E0,7.822579848E1,4.472157759E2
3.316666667E0,7.737304574E1,4.473996660E2
3.325000000E0,7.621292515E1,4.477987263E2
3.333333333E0,7.580001386E1,4.475603123E2
3.341666667E0,7.570296675E1,4.475206177E2
3.350000000E0,7.560522158E1,4.481136262E2
3.358333333E0,7.572745152E1,4.474921665E2
3.366666667E0,7.571874510E1,4.474542327E2
3.375000000E0,7.681146477E1,4.471918467E2
3.383333333E0,7.775107348E1,4.464317453E2
3.391666667E0,7.881414906E1,4.464031305E2
3.400000000E0,7.980158871E1,4.453977736E2
3.408333333E0,8.173118358E1,4.451664850E2
3.416666667E0,8.356097748E1,4.450865072E2
3.425000000E0,8.549183465E1,4.441805348E2
3.433333333E0,8.796169305E1,4.437500132E2
3.441666667E0,8.997211006E1,4.433315577E2
3.450000000E0,9.361424127E1,4.431619116E2
3.458333333E0,9.672554493E1,4.420404859E2
3.466666667E0,1.005441189E2,4.413917374E2
3.475000000E0,1.039813403E2,4.403653354E2
3.483333333E0,1.084390879E2,4.393758545E2
3.491666667E0,1.127791726E2,4.382541084E2
3.500000000E0,1.173539049E2,4.371706608E2
3.508333333E0,1.220505148E2,4.359485185E2
3.516666667E0,1.273782427E2,4.348784754E2
3.525000000E0,1.324077811E2,4.335169072E2
3.533333333E0,1.375820034E2,4.320830382E2
3.541666667E0,1.437318175E2,4.310036029E2
3.550000000E0,1.495934747E2,4.293327808E2
3.558333333E0,1.560826334E2,4.281275211E2
3.566666667E0,1.624105145E2,4.272350634E2
3.575000000E0,1.692254914E2,4.256023662E2
3.583333333E0,1.761542570E2,4.242480567E2
3.591666667E0,1.832300760E2,4.229115869E2
3.600000000E0,1.907392012E2,4.222773212E2
3.608333333E0,1.989779428E2,4.202035109E2
3.616666667E0,2.068027819E2,4.184127204E2
3.625000000E0,2.146096820E2,4.167546602E2
3.633333333E0,2.231651229E2,4.150365519E2
3.641666667E0,2.322730519E2,4.127367024E2
3.650000000E0,2.415063475E2,4.103550368E2
3.658333333E0,2.503108753E2,4.089055599E2
3.666666667E0,2.601530926E2,4.065336822E2
3.675000000E0,2.701565109E2,4.046910208E2
3.683333333E0,2.798902934E2,4.032209525E2
3.691666667E0,2.900530225E2,4.013229392E2
3.700000000E0,2.997665609E2,4.002600914E2
3.708333333E0,3.097494433E2,3.986626538E2
3.716666667E0,3.195900461E2,3.965908272E2
3.725000000E0,3.297892984E2,3.953174764E2
3.733333333E0,3.394222687E2,3.932972155E2
3.741666667E0,3.500687814E2,3.915106412E2
3.750000000E0,3.608936139E2,3.899393320E2
3.758333333E0,3.720545317E2,3.883697503E2
3.766666667E0,3.834976409E2,3.863023269E2
3.775000000E0,3.947128407E2,3.851115391E2
3.783333333E0,4.065976866E2,3.828740257E2
3.791666667E0,4.183813539E2,3.817925535E2
3.800000000E0,4.294327114E2,3.796409331E2
3.808333333E0,4.414228504E2,3.782712423E2
3.816666667E0,4.530013341E2,3.765034600E2
3.825000000E0,4.643781738E2,3.751060048E2
3.833333333E0,4.759757188E2,3.735698752E2
3.841666667E0,4.874686644E2,3.723421951E2
3.850000000E0,4.994614213E2,3.708710702E2
3.858333333E0,5.111859069E2,3.693141593E2
3.866666667E0,5.229058336E2,3.682119673E2
3.875000000E0,5.347520030E2,3.670569164E2
3.883333333E0,5.469929318E2,3.659619737E2
3.891666667E0,5.593383467E2,3.645175555E2
3.900000000E0,5.722312657E2,3.634126818E2
3.908333333E0,5.850474885E2,3.624501608E2
3.916666667E0,5.972788435E2,3.614842648E2
3.925000000E0,6.103973845E2,3.604650877E2
3.933333333E0,6.229248386E2,3.594047991E2
3.941666667E0,6.369812391E2,3.582924065E2
3.950000000E0,6.474830165E2,3.575938123E2
3.958333333E0,6.599153772E2,3.562897920E2
3.966666667E0,6.726875949E2,3.550227936E2
3.975000000E0,6.853578178E2,3.546534215E2
3.983333333E0,6.969333125E2,3.542274760E2
